"Incident Number","Date of Call","Call Time","Dispatch Time","Arrival Time","Clear Time","Responsible Unit/Officer","Location","Shift","Call Type","Nature of Call","Day of Call","How Recieved","Disposition","Location","X Coord","Y Coord"
"21SH03701","04/08/2021","10:51:32","10:52:35 04/08/2021","10:56:11 04/08/2021","10:59:17 04/08/2021","GERBICK M","ROBINHOOD BLVD & W LINCOLN HWY; wb 30, SCHERERVILLE","D","l","Reckless Drivg","Thursday","T","UTL","SHA3I","-87457169","41489084"
"21SH03703","04/08/2021","11:27:47","11:44:43 04/08/2021","11:51:10 04/08/2021","12:27:17 04/08/2021","DJORDJEVICH MA","649 E JOLIET ST, SCHERERVILLE","D","lf","Agency Assist","Thursday","T","CLO","SHA3B","-87437656","41493255"
"21SH03704","04/08/2021","11:54:57","**:**:** **/**/****","**:**:** **/**/****","11:57:54 04/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Bond Out","Thursday","P","CLO","SHA3G","-87451063","41492104"
"21SH03705","04/08/2021","12:50:29","12:51:45 04/08/2021","12:54:18 04/08/2021","13:40:04 04/08/2021","STEVENS A","1905 AUSTIN AV ; APT 88, SCHERERVILLE","D","l","Residential Ent","Thursday","T","CLO","SHA3B","-87446668","41487556"
"21SH03706","04/08/2021","12:53:00","**:**:** **/**/****","**:**:** **/**/****","12:57:48 04/08/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Thursday","P","CLO","SHA3G","-87451063","41492104"
"21SH03707","04/08/2021","13:23:52","13:26:11 04/08/2021","13:32:10 04/08/2021","13:39:59 04/08/2021","QUASNEY D","2615 MORNINGSIDE DR  ; APT A2, CROWN POINT","D","l","Domestic Dist","Thursday","T","CLO","SHA4A","-87413160","41473946"
"21SH03708","04/08/2021","13:52:53","15:56:45 04/08/2021","16:25:18 04/08/2021","18:11:34 04/08/2021","QUASNEY D","112 E JOLIET ST, SCHERERVILLE","D","lf","PI Accident","Thursday","T","CCF","SHA3E","-87449541","41492210"
"21SH03709","04/08/2021","13:56:13","13:57:05 04/08/2021","14:07:34 04/08/2021","14:25:06 04/08/2021","WOZNIAK JE","W LINCOLN HWY & CLINE AV; W VERMILLION DR, SCHERERVILLE","D","l","PD Accident","Thursday","T","CLO","SHA3D","-87431967","41481585"
"21SH03710","04/08/2021","13:59:11","**:**:** **/**/****","**:**:** **/**/****","14:01:54 04/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Thursday","P","CLO","SHA3G","-87451063","41492104"
"21SH03711","04/08/2021","14:22:48","14:23:53 04/08/2021","**:**:** **/**/****","14:30:10 04/08/2021","GERBICK M","E US HWY 30 & AUSTIN AV, SCHERERVILLE","D","l","Driving Complnt","Thursday","9","CLO","SHA3G","-87446625","41484394"
"21SH03712","04/08/2021","14:33:40","14:35:21 04/08/2021","14:45:32 04/08/2021","15:03:44 04/08/2021","GERBICK M","909 W LINCOLN HWY; ROUND THE CLOCK, SCHERERVILLE","D","l","Lockout","Thursday","P","CLO","SHA2C","-87473462","41490671"
"21SH03713","04/08/2021","14:43:10","14:47:21 04/08/2021","14:49:05 04/08/2021","14:59:31 04/08/2021","DJORDJEVICH MA","25 E JOLIET ST, SCHERERVILLE","D","l","VIN Inspection","Thursday","P","CLO","SHA3G","-87451063","41492104"
"21SH03714","04/08/2021","14:54:59","14:55:52 04/08/2021","14:58:39 04/08/2021","15:14:20 04/08/2021","WOZNIAK JE","324 US 41, SCHERERVILLE","D","l","PD Accident","Thursday","T","CLO","SHA1A","-87471262","41517315"
"21SH03715","04/08/2021","15:02:17","**:**:** **/**/****","**:**:** **/**/****","15:02:58 04/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Thursday","P","CLO","SHA3G","-87451063","41492104"
"21SH03716","04/08/2021","15:06:28","15:08:35 04/08/2021","15:11:07 04/08/2021","15:22:02 04/08/2021","GERBICK M","980 W LINCOLN HWY; CULVERS, SCHERERVILLE","D","l","Drugs","Thursday","T","UNF","SHA1G","-87475116","41490687"
"21SH03717","04/08/2021","15:30:37","**:**:** **/**/****","**:**:** **/**/****","15:33:57 04/08/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Thursday","P","CLO","SHA3G","-87451063","41492104"
"21SH03718","04/08/2021","15:35:08","**:**:** **/**/****","15:35:21 04/08/2021","16:02:39 04/08/2021","GERBICK M","1502 W LINCOLN HWY; ALLEN LANDSCAPE CTR, SCHERERVILLE","D","lf","PI Accident","Thursday","O","CLO","","",""
"21SH03719","04/08/2021","16:42:28","**:**:** **/**/****","**:**:** **/**/****","16:43:27 04/08/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Thursday","P","CLO","SHA3G","-87451063","41492104"
"21SH03720","04/08/2021","17:22:26","17:24:45 04/08/2021","17:27:07 04/08/2021","18:03:04 04/08/2021","WOZNIAK JE","608 US 41, SCHERERVILLE","D","lf","Fire","Thursday","T","SFD","SHA1A","-87471199","41512868"
"21SH03721","04/08/2021","17:39:23","17:43:08 04/08/2021","17:43:52 04/08/2021","18:02:38 04/08/2021","JANSON J","1703 KENNEDY AV ; APT 3, SCHERERVILLE","D","l","Disturbance","Thursday","T","CLO","SHA3F","-87461251","41491709"
"21SH03722","04/08/2021","18:01:27","18:02:45 04/08/2021","18:09:17 04/08/2021","18:13:06 04/08/2021","JANSON J","7880 WICKER AV; SACHS AND HESS, SCHERERVILLE","N","l","Alarm","Thursday","T","CLO","SHA2E","-87470416","41474059"
"21SH03723","04/08/2021","18:59:48","19:00:17 04/08/2021","19:07:54 04/08/2021","19:22:51 04/08/2021","JUAREZ JU","1200 US 41; BUFFALO WILD WINGS, SCHERERVILLE","N","l","PD Accident","Thursday","T","CLO","SHA1E","-87471085","41502071"
"21SH03724","04/08/2021","19:03:52","**:**:** **/**/****","**:**:** **/**/****","19:07:17 04/08/2021","STALEY R","715 US 41; JOANN FABRIC, SCHERERVILLE","N","l","Alarm","Thursday","T","CLO","SHA1C","-87471176","41511126"
"21SH03725","04/08/2021","19:55:26","19:57:04 04/08/2021","20:13:57 04/08/2021","20:13:59 04/08/2021","ARVANITIS RI","411 BEN DR; BACK ENTRANCE SECOND FLOOR, SCHERERVILLE","N","l","Domestic Dist","Thursday","T","CLO","SHA1D","-87458544","41514855"
"21SH03726","04/08/2021","19:56:09","20:01:12 04/08/2021","20:03:00 04/08/2021","20:29:02 04/08/2021","JUAREZ JU","1300 US 41; MENARDS, SCHERERVILLE","N","l","Citizen Assist","Thursday","T","CLO","SHA1E","-87471029","41500554"
"21SH03727","04/08/2021","20:15:30","20:28:35 04/08/2021","20:31:04 04/08/2021","20:51:35 04/08/2021","STALEY R","1701 AUSTIN AV; REDAR PARK, SCHERERVILLE","N","l","Fight","Thursday","T","CLO","SHA3B","-87446696","41491387"
"21SH03728","04/08/2021","20:54:40","20:57:01 04/08/2021","21:01:09 04/08/2021","21:11:20 04/08/2021","ARVANITIS RI","1036 US 41; KALI BEAUTY, SCHERERVILLE","N","l","Alarm","Thursday","T","CLO","SHA1E","-87471158","41504672"
"21SH03729","04/08/2021","21:04:31","21:06:39 04/08/2021","21:08:44 04/08/2021","21:19:20 04/08/2021","EGER RY","31 W LINCOLN HWY; ADVANCE FINANCIAL, SCHERERVILLE","N","l","Alarm","Thursday","T","CLO","SHA3J","-87451517","41486490"
"21SH03730","04/08/2021","21:49:27","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","200 US 41; JALAPENOS, SCHERERVILLE","N","l","Reposession","Thursday","T","CLO","SHA1A","-87471292","41519459"
"21SH03731","04/08/2021","23:01:32","23:03:18 04/08/2021","23:04:20 04/08/2021","23:53:31 04/08/2021","JUAREZ JU","2036 MEADOW LN; 6, SCHERERVILLE","N","lf","Domestic Dist","Thursday","T","CCF","SHA2G","-87467396","41485185"
"21SH03733","04/08/2021","23:23:42","23:45:07 04/08/2021","23:51:53 04/08/2021","23:53:57 04/08/2021","EGER RY","5536 CEDAR POINT DR; 3RD FLOOR, CROWN POINT","N","l","Loud Music","Thursday","T","UTL","SHA4C","-87401871","41471779"
"21SH03732","04/08/2021","23:34:53","23:43:46 04/08/2021","23:51:47 04/08/2021","00:03:18 04/09/2021","KNIGHT J","630 KATHLEEN DR, SCHERERVILLE","N","l","Unsecure Premis","Thursday","T","CLO","SHA3C","-87435968","41486936"
"21SH03735","04/09/2021","00:37:50","**:**:** **/**/****","**:**:** **/**/****","00:39:22 04/09/2021","BORK MI","7403 CLINE AV; CAMPAGNA ACADEMY, SCHERERVILLE","N","l","911 HANGUP","Friday","T","UNF","SHA4H","-87432045","41485394"
"21SH03736","04/09/2021","03:24:51","03:30:23 04/09/2021","03:32:21 04/09/2021","04:08:00 04/09/2021","EGER RY","1905 HARDER CT; BEHIND MCDONALDS BEST WESTERN, SCHERERVILLE","N","l","Suspicious Per.","Friday","T","CLO","SHA2","-87469400","41486800"
"21SH03737","04/09/2021","05:16:30","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","204 W DIVISION ST, GRIFFITH","N","l","Reposession","Friday","T","CLO","SHA1D","-87455012","41507791"
"21SH03739","04/09/2021","06:37:03","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","2011 SHERWOOD LAKE DR, SCHERERVILLE","D","l","Reposession","Friday","T","CLO","SHA2D","-87473747","41485656"
"21SH03738","04/09/2021","06:40:00","06:44:12 04/09/2021","06:46:34 04/09/2021","07:18:23 04/09/2021","RUZGA TH","8222 HOVEY CT; apt a, CROWN POINT","D","lf","Agency Assist","Friday","9","SFD","SHA4D","-87396403","41469486"
"21SH03740","04/09/2021","08:26:02","**:**:** **/**/****","**:**:** **/**/****","08:27:28 04/09/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Friday","P","CLO","SHA3G","-87451063","41492104"
"21SH03741","04/09/2021","08:26:06","08:30:46 04/09/2021","08:35:43 04/09/2021","09:18:53 04/09/2021","RUZGA TH","8164 ralston ct; apt d, CROWN POINT","D","lf","Welfare Check","Friday","T","SFD","","",""
"21SH03742","04/09/2021","09:13:27","09:14:34 04/09/2021","09:19:48 04/09/2021","09:40:28 04/09/2021","X PRIDE RO","16 W WILHELM ST; st mikes school, SCHERERVILLE","D","l","Alarm","Friday","T","CLO","SHA3G","-87453113","41490914"
"21SH03743","04/09/2021","09:15:48","09:17:52 04/09/2021","09:27:17 04/09/2021","09:35:50 04/09/2021","GASIOREK J","10 E JOLIET ST, SCHERERVILLE","D","l","Escort","Friday","T","CLO","SHA3F","-87451433","41492079"
"21SH03744","04/09/2021","09:19:04","09:20:35 04/09/2021","09:23:37 04/09/2021","09:42:11 04/09/2021","RUZGA TH","7300 FOREST RIDGE DR; Forest Ridge Academy, SCHERERVILLE","D","l","Alarm","Friday","T","CLO","SHA4K","-87399484","41487020"
"21SH03745","04/09/2021","09:51:06","**:**:** **/**/****","09:52:06 04/09/2021","09:52:14 04/09/2021","X PRIDE RO","401 E US HWY 30; RESIDENCE AT DEER CREEK, SCHERERVILLE","D","l","Miscellaneous","Friday","O","CLO","SHA3D","-87441430","41483359"
"21SH03746","04/09/2021","09:56:46","09:58:17 04/09/2021","10:07:01 04/09/2021","10:28:55 04/09/2021","RUZGA TH","7332 EMERSON CT, SCHERERVILLE","D","l","Alarm","Friday","T","CLO","SHA4I","-87426534","41485397"
"21SH03747","04/09/2021","10:06:18","**:**:** **/**/****","**:**:** **/**/****","10:07:15 04/09/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Friday","P","CLO","SHA3G","-87451063","41492104"
"21SH03748","04/09/2021","10:15:01","10:16:46 04/09/2021","10:18:54 04/09/2021","10:22:43 04/09/2021","QUIROGA J","1939 HILLTOP DR, SCHERERVILLE","D","l","911 Open Line","Friday","T","CLO","SHA3G","-87448261","41487082"
"21SH03749","04/09/2021","10:43:32","10:46:14 04/09/2021","10:50:26 04/09/2021","13:35:17 04/09/2021","QUIROGA J","2150 SHERWOOD LAKE DR; apt 2a, SCHERERVILLE","D","l","Escort","Friday","T","CLO","SHA2D","-87472055","41484089"
"21SH03750","04/09/2021","11:29:14","11:31:08 04/09/2021","11:35:45 04/09/2021","11:59:35 04/09/2021","AHRENS J","1701 AUSTIN AV; REDAR PARK; ON STATION, SCHERERVILLE","D","l","Found Property","Friday","P","CLO","SHA3B","-87446696","41491387"
"21SH03751","04/09/2021","12:04:06","12:09:06 04/09/2021","12:19:32 04/09/2021","12:26:50 04/09/2021","BIELLA A","6843 FALCON DR, SCHERERVILLE","D","l","Welfare Check","Friday","T","CLO","SHA4J","-87403933","41493471"
"21SH03752","04/09/2021","12:08:26","**:**:** **/**/****","**:**:** **/**/****","12:13:13 04/09/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Friday","P","CLO","SHA3G","-87451063","41492104"
"21SH03753","04/09/2021","12:35:58","12:42:42 04/09/2021","12:58:32 04/09/2021","12:58:34 04/09/2021","BIELLA A","122 KENNEDY AV; L & L Storage, SCHERERVILLE","D","l","VIN Inspection","Friday","P","CLO","SHA1D","-87461643","41520267"
"21SH03754","04/09/2021","12:55:27","12:59:30 04/09/2021","13:01:23 04/09/2021","13:16:11 04/09/2021","RUZGA TH","2945 AMBERLEIGH LN; south of, SCHERERVILLE","D","l","Loud Music","Friday","T","UNF","SHA2","-87490939","41478060"
"21SH03755","04/09/2021","13:15:35","**:**:** **/**/****","13:19:09 04/09/2021","13:35:33 04/09/2021","BIELLA A","1515 US 41; STRACK & VAN TIL, SCHERERVILLE","D","lf","Agency Assist","Friday","9","SFD","SHA2F","-87470947","41496317"
"21SH03756","04/09/2021","13:24:56","13:27:15 04/09/2021","13:31:37 04/09/2021","14:34:36 04/09/2021","RUZGA TH","E US HWY 30 & AUSTIN AV, SCHERERVILLE","D","l","PD Accident","Friday","T","CLO","SHA3G","-87446625","41484394"
"21SH03757","04/09/2021","13:51:05","13:52:40 04/09/2021","14:00:29 04/09/2021","14:43:44 04/09/2021","BIELLA A","1300 US 41; MENARDS, SCHERERVILLE","D","l","Shoplifting","Friday","T","CLO","SHA1E","-87471029","41500554"
"21SH03758","04/09/2021","14:03:56","14:05:00 04/09/2021","14:07:55 04/09/2021","14:18:48 04/09/2021","X PRIDE RO","E US HWY 30 & AUSTIN AV; YGS159, SCHERERVILLE","D","l","Reckless Drivg","Friday","9","UTL","SHA3G","-87446625","41484394"
"21SH03759","04/09/2021","14:28:37","14:30:10 04/09/2021","14:39:34 04/09/2021","14:55:11 04/09/2021","X PRIDE RO","6752 COFFMAN DR, ","D","l","Suspicious Inc.","Friday","T","UNF","","",""
"21SH03760","04/09/2021","14:48:23","14:50:50 04/09/2021","14:54:06 04/09/2021","15:32:42 04/09/2021","BIELLA A","920 SHERWOOD LAKE DR; Sherwood Lake Apts; Apt 1B, SCHERERVILLE","D","lf","Agency Assist","Friday","T","SFD","SHA2D","-87473808","41488043"
"21SH03761","04/09/2021","14:52:12","15:01:23 04/09/2021","15:01:35 04/09/2021","15:28:56 04/09/2021","X PRIDE RO","2227 TICONDEROGA ST ; AT STATION, SCHERERVILLE","D","l","Citizen Assist","Friday","P","CLO","SHA2B","-87482828","41481718"
"21SH03762","04/09/2021","15:03:51","**:**:** **/**/****","**:**:** **/**/****","15:05:21 04/09/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Friday","P","CLO","SHA3G","-87451063","41492104"
"21SH03763","04/09/2021","15:07:40","**:**:** **/**/****","**:**:** **/**/****","15:08:20 04/09/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Friday","P","CLO","SHA3G","-87451063","41492104"
"21SH03764","04/09/2021","15:18:56","15:20:45 04/09/2021","15:26:00 04/09/2021","15:40:07 04/09/2021","QUIROGA J","1555 US 41; WALMART, SCHERERVILLE","D","l","H&R Accident","Friday","T","CLO","SHA2F","-87470940","41495733"
"21SH03765","04/09/2021","15:28:46","15:30:54 04/09/2021","15:41:18 04/09/2021","15:52:30 04/09/2021","X PRIDE RO","1008 WOODHOLLOW DR, SCHERERVILLE","D","l","911 HANGUP","Friday","9","CLO","SHA1A","-87473973","41517648"
"21SH03766","04/09/2021","15:40:23","**:**:** **/**/****","**:**:** **/**/****","15:42:12 04/09/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Friday","P","CLO","SHA3G","-87451063","41492104"
"21SH03767","04/09/2021","16:00:05","**:**:** **/**/****","16:00:44 04/09/2021","16:01:26 04/09/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Friday","P","CLO","SHA3G","-87451063","41492104"
"21SH03768","04/09/2021","16:05:23","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","7770 BURR ST, SCHERERVILLE","D","l","Reposession","Friday","T","CLO","SHA4L","-87402896","41478481"
"21SH03769","04/09/2021","16:15:22","17:19:49 04/09/2021","17:26:17 04/09/2021","18:06:15 04/09/2021","QUIROGA J","US 41; SB by Menards, SCHERERVILLE","D","lf","H&R Accident","Friday","T","CLO","SHA2E","-87470543","41479845"
"21SH03770","04/09/2021","16:31:18","**:**:** **/**/****","**:**:** **/**/****","16:32:25 04/09/2021","Anderson Tr","25 E JOLIET ST; SCHERERVILLE POLICE DEPARTMENT; ON STATION, SCHERERVILLE","D","l","Permit App/Gun","Friday","P","CLO","SHA3G","-87451063","41492104"
"21SH03771","04/09/2021","17:02:06","**:**:** **/**/****","17:03:35 04/09/2021","17:25:13 04/09/2021","XFRITZ J","1705 S PARK AV; SCHERERVILLE ANIMAL SHELTER, SCHERERVILLE","D","l","Animal Problem","Friday","O","CLO","SHA3B","-87444335","41491360"
"21SH03772","04/09/2021","17:28:49","17:40:18 04/09/2021","17:41:32 04/09/2021","18:01:25 04/09/2021","KNIGHT J","7126 DOVE DR, SCHERERVILLE","D","l","Alarm","Friday","T","CLO","SHA4K","-87394167","41489597"
"21SH03773","04/09/2021","19:15:27","19:15:47 04/09/2021","19:16:02 04/09/2021","19:21:23 04/09/2021","xWHITE IM","400 US 41; TEAM TOYOTA, SCHERERVILLE","N","l","Reckless Drivg","Friday","9","CLO","SHA1A","-87471245","41516125"
"21SH03774","04/09/2021","19:25:38","**:**:** **/**/****","19:32:10 04/09/2021","20:02:52 04/09/2021","SAVICH S","252 BACH RD, SCHERERVILLE","N","l","Unwanted Party","Friday","9","CLO","SHA2J","-87457975","41474727"
"21SH03776","04/09/2021","20:28:35","**:**:** **/**/****","20:28:37 04/09/2021","20:50:00 04/09/2021","BUONADONNA A","RIDGE RD & HOHMAN AV, MUNSTER","N","l","K9 Usage","Friday","T","CLO","M1100","-87522302","41563104"
"21SH03775","04/09/2021","20:30:41","**:**:** **/**/****","20:30:53 04/09/2021","20:38:23 04/09/2021","SAVICH S","1212 W LINCOLN HWY; HILLSIDE MOTORS, SCHERERVILLE","N","l","Unsecure Premis","Friday","O","CLO","SHA1G","-87481512","41490838"
"21SH03777","04/09/2021","20:59:07","**:**:** **/**/****","20:59:26 04/09/2021","21:17:12 04/09/2021","SPYRNAL T","E US HWY 30 & HILLTOP DR, SCHERERVILLE","N","l","Agency Assist","Friday","O","CLO","SHA3J","-87448252","41485010"
"21SH03778","04/09/2021","21:14:39","21:14:58 04/09/2021","21:15:58 04/09/2021","22:29:38 04/09/2021","xWHITE IM","875 DEER CREEK DR; SHOWPLACE 16, SCHERERVILLE","N","l","Agency Assist","Friday","O","CLO","SHA1E","-87475294","41500483"
"21SH03779","04/09/2021","21:48:10","21:48:34 04/09/2021","22:00:09 04/09/2021","22:03:24 04/09/2021","KNIGHT J","1825 AUSTIN AV, SCHERERVILLE","N","l","Loud Music","Friday","T","UTL","SHA3B","-87446675","41489066"
"21SH03780","04/09/2021","22:27:18","22:29:20 04/09/2021","22:34:36 04/09/2021","23:25:33 04/09/2021","KNIGHT J","8893 BURR ST, CROWN POINT","N","l","PD Accident","Friday","9","CLO","SHA4E","-87401894","41455807"
"21SH03781","04/09/2021","22:38:35","22:46:06 04/09/2021","22:48:08 04/09/2021","22:54:15 04/09/2021","DANIELS B","2736 PAINTED LEAF DR, CROWN POINT","N","l","Suspicious Veh.","Friday","9","UTL","SHA4A","-87415515","41471831"
"21SH03782","04/09/2021","23:20:53","01:18:06 04/10/2021","01:28:47 04/10/2021","01:58:35 04/10/2021","SAVICH S","1555 US 41; WALMART, SCHERERVILLE","N","l","DUI","Friday","O","CAA","SHA2F","-87470940","41495733"
"21SH03783","04/10/2021","02:52:56","02:53:26 04/10/2021","02:56:12 04/10/2021","03:08:35 04/10/2021","KNIGHT J","1910 N MAIN ST;rivals, CROWN POINT","N","l","Agency Assist","Saturday","R","CLO","CPNR","-87364707","41440798"
"21SH03784","04/10/2021","03:06:37","03:08:47 04/10/2021","03:14:30 04/10/2021","05:29:13 04/10/2021","SPYRNAL T","1978 ASPEN CT, CROWN POINT","N","lf","Death Investgtn","Saturday","9","CLO","SHA4B","-87403048","41472673"
"21SH03785","04/10/2021","03:15:15","03:22:24 04/10/2021","03:23:38 04/10/2021","03:37:44 04/10/2021","DANIELS B","W 77TH PL & HANLEY ST, SCHERERVILLE","N","l","Suspicious Inc.","Saturday","T","UTL","SHA4M","-87400746","41478380"
"21SH03786","04/10/2021","05:00:25","05:01:52 04/10/2021","05:04:14 04/10/2021","05:11:00 04/10/2021","BIELLA A","E US HWY 30 & CLINE AV; wb, SCHERERVILLE","N","l","Reckless Drivg","Saturday","9","UTL","SHA3D","-87431967","41481585"
"21SH03787","04/10/2021","08:03:20","08:14:50 04/10/2021","08:31:20 04/10/2021","08:59:02 04/10/2021","BIELLA A","1855 US 41; MCDONALDS, SCHERERVILLE","D","l","Custodial Int.","Saturday","T","CLO","SHA2G","-87470867","41488841"
"21SH03788","04/10/2021","09:14:21","09:15:26 04/10/2021","09:17:20 04/10/2021","09:28:50 04/10/2021","X PRIDE RO","1644 MICHAEL DR; @ PD, SCHERERVILLE","D","l","Fraud","Saturday","T","CLO","SHA3B","-87435343","41491775"
"21SH03789","04/10/2021","09:17:27","09:19:57 04/10/2021","09:23:26 04/10/2021","09:45:03 04/10/2021","QUIROGA J","308 E US HWY 30; DEER RUN ANIMAL HOSPITAL, SCHERERVILLE","D","lf","PD Accident","Saturday","9","CLO","SHA3B","-87443637","41483799"
"21SH03793","04/10/2021","09:50:14","11:35:05 04/10/2021","11:45:45 04/10/2021","11:45:48 04/10/2021","PANNARALLA G","1 W WILHELM ST; ST MICHAEL CHURCH, SCHERERVILLE","D","l","Funeral Escort","Saturday","T","CLO","SHA3G","-87451522","41491038"
"21SH03790","04/10/2021","10:38:02","10:39:51 04/10/2021","10:44:13 04/10/2021","10:44:15 04/10/2021","QUIROGA J","EAGLE RIDGE DR & 213TH ST; RR TRACKS, SCHERERVILLE","D","l","Welfare Check","Saturday","T","CLO","SHA1B","-87473872","41507396"
"21SH03791","04/10/2021","10:41:24","10:43:47 04/10/2021","10:54:35 04/10/2021","11:13:14 04/10/2021","BIELLA A","1855 US 41; MCDONALDS, SCHERERVILLE","D","l","PD Accident","Saturday","T","CLO","SHA2G","-87470867","41488841"
"21SH03792","04/10/2021","10:45:07","10:47:21 04/10/2021","10:48:20 04/10/2021","12:02:01 04/10/2021","BORK MI","W LINCOLN HWY & ROBINHOOD BLVD; EB, SCHERERVILLE","D","lf","PI Accident","Saturday","T","CLO","SHA3I","-87457169","41489084"
"21SH03796","04/10/2021","11:27:24","12:38:05 04/10/2021","12:47:53 04/10/2021","12:47:56 04/10/2021","PANNARALLA G","W LINCOLN HWY & ST JOHN RD, SCHERERVILLE","D","l","Funeral Escort","Saturday","T","CLO","SHA2C","-87489946","41491174"
