current_date,page_num,call_number,call_time,original_call_reason_action,original_call_taker,call_address,arvd_time,clrd_time,narrative_text,referenced_citation,call_taker,call_reasons,call_actions
02/18/2020,337,20-2182,1054,Phone - MOTOR VEHICLE ACCIDENT  INVESTIGATED / REPORT  TAKEN,DISPATCHER CHRISTINE LEMOINE,ADAMS_RD,11:05:48,11:46:20,"Narrative  Jim Shea reports a DPW truck in an accident, reports no  injuries.  Narrative  Clear of Scene transporting 1 party to residence: 10994  Narrative:  Out:  10999.  Refer To Accident:  ",,DISPATCHER LAURIE TUPER,Phone - MOTOR VEHICLE ACCIDENT,INVESTIGATED / REPORT
02/18/2020,338,20-2183,1136,Phone - B.0.L.0.  PATROL ADVISED,DISPATCHER CHRISTINE LEMOINE,NEW_ASHFORD_RD,,,"Narrative:  BOLO for a dark gray Toyota Tacoma seen on Brodie Mt Road  area in Lanesborough looking around houses, possibly took a  package. Plate given appears incorrect, MA 6CP345. Call Berk  County if located.  ",,DISPATCHER LAURIE TUPER,,PATROL ADVISED
02/18/2020,338,20-2184,1150,Phone ~ MOTOR VEHICLE LOCK OUT  VEHICLE OPENED,DISPATCHER CHRISTINE LEMOINE,{WIA_212]_NORTH_ST,12:00:05,11:53:39,"Narrative:  Lockout on running vehicle,  ",,DISPATCHER LAURIE TUPER,Phone - MOTOR VEHICLE LOCK OUT,VEHICLE OPENED
02/18/2020,338,20-2185,1243,Other - PUBLIC RECORDS REQUEST  SERVICES RENDERED,CHIEF KYLE J JOHNSON,,,,Narrative:  Requesting ,,CHIEF KYLE J JOHNSON,Other - PUBLIC RECORDS REQUEST,SERVICES RENDERED
02/18/2020,338,20-2186,1245,Phone - DISABLED M V  VEHICLE TOWED,DISPATCHER CHRISTINE LEMOINE,TACONIC_TRL,14:38:14,15:13:26,Narrative  Vehicle stuck at Bee Hill Rd @ Taconic Trail. WCSS advises  students were returned to campus but the vehicle will be  towed between 2pm and tomorrow. They state it is off the  road and out of the travel lane. ,,DISPATCHER LAURIE TUPER,Phone - DISABLED M V,VEHICLE TOWED
02/18/2020,339,20-2187,1329,Phone - MOTOR VEHICLE ACCIDENT  LOG ENTRY REQUEST,DISPATCHER CHRISTINE LEMOINE,MAIN_ST_+_SPRING_ST,,,"Narrative  RP reports seeing a college age party on a bike hit by a car  just north of Spring St. Party got up and talked with  driver,  shook hands and both left  ",,DISPATCHER LAURIE TUPER,Phone - MOTOR VEHICLE ACCIDENT,LOG ENTRY REQUEST
02/18/2020,339,20-2188,1341,911 - 9-1-1 ABANDONED CALL  SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,(WIA_1515]_COLD_SPRING_RD,13:59:48,14:02:45,"Narrative:  No answer on multiple callbacks and no ability to leave a  message. Same address had abandoned call at 6am as well with  nothing found.  Narrative:  Residence is secure (driveway side.) No visable shoe/boot  prints surronding the house. No one appears home, more than  probable telephone malfunction.  ",,DISPATCHER LAURIE TUPER,911 - 9-1-1 ABANDONED CALL,SERVICES RENDERED
02/18/2020,339,20-2189,1414,Other - ROAD CONDITIONS  TAKEN/REFERRED TO OTHER  AGENCY,DISPATCHER CHRISTINE LEMOINE,COLD_SPRING_RD,,,"Narrative;  30 reports the roads sound of Bee Hill are very slick, MA  DOT notified.  ",,DISPATCHER LAURIE TUPER,Other - ROAD CONDITIONS,TAKEN/REFERRED TO OTHER AGENCY
02/18/2020,339,20-2190,1446,Phone - 9-1-1 ABANDONED CALL  LOG ENTRY REQUEST,DISPATCHER CHRISTINE LEMOINE,(WIA_59]_HEATING_PLANT_DR,,,"Narrative:  Abandoned call from 911-940-6352. Callback results in  Call was  message ""Unable to call back unintiated phone""  WPH2 so no location available.  1703  Initiated - MOTOR VEHICLE STOP  CITATION - WARNING  ",,DISPATCHER LAURIE TUPER,,LOG ENTRY REQUEST
02/18/2020,339,20-2191,Call,,PATROL KALVIN DZIEDZIAK,MAIN_ST,17:03:27,17:12:34,,T2294071,PATROL KALVIN DZIEDZIAK,,
02/18/2020,340,20-2192,1758,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KEVIN P GARNER  Locatton/Address  WATER ST,,17:58:46,18:01:34,,T2294016,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/18/2020,340,20-2193,©,1804  Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KALVIN DZIEDZIAK,MAIN_ST,18:04:07,18:09:14,,T2294072,PATROL KALVIN DZIEDZIAK,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/18/2020,340,20-2194,1815,Phone - TRAFFIC COMPLAINT  UNABLE TO LOCATE,"PATROL DAVID JENNINGS, D",SAND_SPRINGS_RD,18:19:44,18:24:16,Narrative  CP reports a gentlemen got into a small black pick up and he  could smell the alcohol on him and the party was stumbling.  Vehicle was traveling east on Sand Spring Rd.  ,,"PATROL DAVID JENNINGS, D",Phone - TRAFFIC COMPLAINT,UNABLE TO LOCATE
02/18/2020,340,20-2195,1821,Initiated - MOTOR VEHICLE STOP  CITATION  - WARNING,PATROL KEVIN P GARNER,COLD_SPRING_RD,18:21:26,18:27:53,,T2294017,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,CITATION
02/18/2020,340,20-2197,1846,Walk-In - FOUND/ LOST PROPERTY  SERVICES RENDERED,"PATROL DAVID JENNINGS, D",{WIA_93]_PARK_ST,,,Narrative:  Honda key FOB with a autolock. ,,"PATROL DAVID JENNINGS, D",Walk-In - FOUND/ LOST PROPERTY,SERVICES RENDERED
02/18/2020,340,20-2198,2110,Initiated - MOTOR VEHICLE STOP  CITATION  - WARNING,PATROL KALVIN DZIEDZIAK,COLD_SPRING_RD,21:10:06,21:15:50,,T2294073,PATROL KALVIN DZIEDZIAK,Initiated - MOTOR VEHICLE STOP,CITATION
02/19/2020,341,20-2199,.,0-2199 .  2123  Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KALVIN DZIEDZIAK,COLD_SPRING_RD,21:23:40,21:30:04,,T2294074,PATROL KALVIN DZIEDZIAK,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,341,20-2200,2221,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KALVIN DZIEEDZIAK,MAIN_ST,22:21:44,22:27:45,,T2294075,PATROL KALVIN DZIEDZIAK,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,341,20-2202,0151,Phone - DISTURBANCE  UNABLE TO LOCATE,PATROL ANTHONY M DUPRAT,{WIA_139]_COLE_AVE,01:58:20,02:10:37,"Narrative:  CP reports  the neigboros in the back apartment have been  yelling at  each other for a couple hours, CP reports they  could hear  the son mention killing himself.  Narrative:  Attempted to make contact by banging on door multiple times.  Also phoned Jeff Adams Sr. cell phone which went right to  voice mail. No lights on in apartment. Officers did not hear  any disturbance from outside. No contact made. Lower rear  door locked.  ",,PATROL ANTHONY M DUPRAT,Phone - DISTURBANCE,UNABLE TO LOCATE
02/19/2020,341,20-2203,0354,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,{WIA_390]_SIMONDS_RD,-03:54:35,03:54:57,,,PATROL CRAIG A EICHHAMMER,Initiated - PARKING CHECK,SERVICES RENDERED
02/19/2020,341,20-2204,0555,911 -  9-1-1 ABANDONED CALL  SERVICES RENDERED,PATROL ANTHONY M DUPRAT,NEW_ASHFORD_RD_,,,Narrative:  Abandoned 911 upon call back number is not recognized. Tried  both 911 phone and business line  ,,PATROL ANTHONY M DUPRAT,911 - 9-1-1 ABANDONED CALL,SERVICES RENDERED
02/19/2020,342,20-2205,0557,Phone - ROAD CONDITIONS  SERVICES RENDERED,PATROL ANTHONY M DUPRAT  BLAIR RD,Narrative:,,,"Narrative:  Rp states Blair rd is iced over and trucks can not get up or  down the road, dispatch will contact Clough.  ",,PATROL ANTHONY M DUPRAT,Phone - ROAD CONDITIONS,SERVICES RENDERED
02/19/2020,342,20-2206,0745,Phone - ASSIST OTHER AGENCY  - FIRE  SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,{WIA_96]_SPRING_ST,,,Narrative:  Sprinklers out of commission until notified.  Narrative:  Completed.  ,,DISPATCHER LAURIE TUPER,Phone - ASSIST OTHER AGENCY,SERVICES RENDERED
02/19/2020,342,20-2207,0835,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,CHIEF KYLE J JOHNSON,[WIA_150]_GALE_RD,a-08:35:59,08:37:28,,,CHIEF KYLE J JOHNSON,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,342,20-2208,0838,Phone - TRAFFIC CONTROL  SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,[WIA_95]_COLD_SPRING_RD,08:50:23,08:53:09,Narrative:  Village Trucking requesting an officer to help with traffic  while they pull out a tractor trailer truck.  ,,DISPATCHER LAURIE TUPER,Phone - TRAFFIC CONTROL,SERVICES RENDERED
02/19/2020,342,20-2209,0904,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HAWTHORNE_RD,09:04:40,09:04:53,Narrative  Not plowed  Narrative  done  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,342,20-2210,0905,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ  HILL PROVINCE RD,Unit,09:06:46,09:06:54,Narrative  Driveway icy not entered  Narrative:  done ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,343,20-2211,0909,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL TANIA HERNANDEZ  PARK ST,Unit:,09:10:06,09:13:15,"Narrative:  no  overtime, 1 blocking driveway given warning  ",,PATROL TANIA HERNANDEZ,Initiated - PARKING CHECK,SERVICES RENDERED
02/19/2020,343,20-2212,0915,Initiated ~ PARKING CHECK  SERVICES RENDERED,PATROL TANIA HERNANDEZ,SPRING_ST,09:15:43,09:21:12,Narrative  2 violations  ,,PATROL TANIA HERNANDEZ,Initiated - PARKING CHECK,SERVICES RENDERED
02/19/2020,343,20-2213,0927,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,STONEY_LEDGE_RD,09:27:54,09:28:24,"Narrative  Driveway icy and snow covered, drive by only  Narrative  checked  ",,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,343,20-2214,0930,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,LONGVIEW_TER,09:30:59,09:31:13,Narrative  End not plowed and icy  ‘Narrative  checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,343,20-2215,0935,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ  FRENIER AVE,Unit,09:35:48,09:36:08,Narrative  Snow covered drive by only  Narrative  checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,343,20-2216,0936,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HARWOOD_ST_,09:37:23,09:37:412,Narrative:  End snow covered and icy  Narrative:  checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,344,20-2217,0943,Phone - TRAFFIC CONTROL  SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,MAIN_ST_+_COLE_AVE,09:47:32,10:06:07,Narrative  Assist MA DOT changing out a bulb on the traffic light.  ,,DISPATCHER LAURIE TUPER,Phone - TRAFFIC CONTROL,SERVICES RENDERED
02/19/2020,344,20-2218,1010,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,NORTH_HOOSAC_RD,10:11:27,10:11:35,"Narrative  Drive by only,  icy  Narrative  done  Narrative  Checked 0121  ",,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,344,20-2219,1012,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,{WIA_1832]_NORTH_HOOSAC_RD,10:13:17,10:13:59,Narrative:  done  Narrative:  done  . Narrative:  Checked 2333  - Narrative:  Checked 0557  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,344,20-2220,L111,Phone - MOTOR VEHICLE LOCK OUT  VEHICLE OPENED,DISPATCHER CHRISTINE LEMOINE,[WIA_2096]_MAIN_ST,11:40:30,11:47:39,Narrative:  Vehicle backed into a parked car.  Refer To Accident:  ,T2085519,DISPATCHER LAURIE TUPER,Phone - MOTOR VEHICLE LOCK OUT,VEHICLE OPENED
02/19/2020,345,20-2222,1154,Phone - PROPERTY DAMAGE  LOG ENTRY REQUEST,DISPATCHER CHRISTINE LEMOINE,WOODLAWN_DR,,,"Narrative  Party in lobby reporting that someone is plowing her  driveway that she did not authorize and has damaged her lawn  by plowing in a way that does not follow the driveway.  Narrative  RP has pictures of the vehicle from a distance, plate  appears to be some form of specialty but the letters are not  readable, remaining numbers appears to be 6828. Older rusty  white pickup truck with yellow and black plow. Advised to  contact if better pictures or details can be found and to  save the pictures for follow up if that information is  available.  Narrative  Message left asking party to email pictures to Chief.  ",,DISPATCHER LAURIE TUPER,Phone - PROPERTY DAMAGE,LOG ENTRY REQUEST
02/19/2020,345,20-2225,©,1215  Phone ~ ASSIST OTHER AGENCY - FIRE  SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,[WIA_333]_CHURCH_ST,,,Narrative:  Testing fire alarms until 3pm.  Narrative:  Testing completed.  ,,DISPATCHER LAURIE TUPER,Phone - ASSIST OTHER AGENCY - FIRE,SERVICES RENDERED
02/19/2020,345,20-2226,1306,Phone - ABANDONED M V  SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,[WIA_380]_MAIN_ST,,,Narrative:  MA 576VV1. RP reports that a vehicle was left on site  between 4pm and 10:30 Monday by dumpster and does not appear  to have moved.  Narrative:  Nothing in dispatch log regarding the vehicle or RO. ,,DISPATCHER LAURIE TUPER,,SERVICES RENDERED
02/19/2020,346,20-2228,1436,Walk-In - SUSPICIOUS ACTIVITY  LOG ENTRY REQUEST,DISPATCHER CHRISTINE LEMOINE,{WIA_47]_DRISCOLL_HALL_DR,,,"Narrative:  Party reports that he received a text that appeared to be  from TD bank with some personal information. He provided a  DOB and last four of his SSN to the parties on 1/19 and over  the next several days the account was drained until he was  aware on 1/21 when he filed a stolén identy report with TD  Bank. He was a student at Williams living in Fitch house at  the time of the theft. Around $3300 was taken from the  account. TD has granted provisional credit in the exact  amount taken, but has not been approved at this time. Party  would like a note in the log in case of future issues on  identity theft.  ",,DISPATCHER LAURIE TUPER,Walk-In - SUSPICIOUS ACTIVITY,LOG ENTRY REQUEST
02/19/2020,346,20-2229,1500,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL KEVIN P GARNER,PARK_ST,15:03:42,15:12:41,Narrative  (2) violations  ,,PATROL KEVIN P GARNER,Initiated - PARKING CHECK,SERVICES RENDERED
02/19/2020,346,20-2231,1510,Initiated - PARKING CHECK  SERVICES RENDERED,"PATROL DAVID JENNINGS, D  SPRING ST",Unit:,-15:10:27,-15:12:56,Narrative:  ,,"PATROL DAVID JENNINGS, D",Initiated - PARKING CHECK,SERVICES RENDERED
02/19/2020,346,20-2232,1554,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,"PATROL DAVID JENNINGS, D",COLD_SPRING_RD,15:54:34,16:03:30,,T2294085,"PATROL DAVID JENNINGS, D",Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,346,20-2233,1630,Initiated ~ MOTOR VEHICLE STOP  CITATION - WARNING,"PATROL DAVID JENNINGS, D",MAIN_ST,16:30:52,16:35:27,,12294086,"PATROL DAVID JENNINGS, D",Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,347,20-2234,1644,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,"PATROL DAVID JENNINGS, D  MAIN ST",Unit,16:44:55,16:52:03,,72294087,"PATROL DAVID JENNINGS, D",Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,347,20-2235,1711,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KEVIN P GARNER,HANCOCK_RD,17:11:39,17:18:00,,£2294018,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,347,20-2236,1728,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,"PATROL DAVID JENNINGS, D  COLE AVE",,17:28:22,17:46:42,,£2294088,"PATROL DAVID JENNINGS, D",Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,347,20-2237,1742,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KEVIN P GARNER,TACONIC_TRL,17:42:26,17:47:27,,T2294019,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,347,20-2238,1803,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL KEVIN P GARNER,[WIA_249]_NORTH_ST,18:03:36,18:03:42,Narrative  done ,,PATROL KEVIN P GARNER,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,348,20-2240,1841,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KEVIN P GARNER,MAIN_ST,18:41:08,18:47:14,,T2294020,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,348,20-2241,1850,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",WATER_ST,18:51:10,18:51:47,,,"PATROL DAVID JENNINGS, D",Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/19/2020,348,20-2242,1901,Phone -  ANIMAL CONTROL  TAKEN TO FAMILY,DISPATCHER LAURIE TUPER,LUCE_RD,,,"Narrative:  Reports finding a black lab (shock collar, no tags) running  loose on Luce Rd. She has taken it home with her.  If owner  calls, please give them her number.  Narrative:  Owner, Dave Leja, called looking for his black lab. Number  for finder was given so he could make arrangements to pick  it up.  ",,DISPATCHER LAURIE TUPER,Phone - ANIMAL CONTROL,ANIMAL CONTROL
02/19/2020,348,20-2243,1911,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,"PATROL DAVID JENNINGS, D",COLD_SPRING_RD,19:11:;50,19:21:36,,T2294089,"PATROL DAVID JENNINGS, D",Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/19/2020,348,20-2244,1929,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,"PATROL DAVID JENNINGS,  D  NEW ASHFORD RD",Unit,19:29:16,19:36:10,,T2294090,"PATROL DAVID JENNINGS, D",Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/20/2020,349,20-2248,0142,Initiated - MOTOR VEHICLE STOP  ARREST (S),PATROL KALVIN DZTEDZIAK,NEW_ASHFORD_RD,01:42:09,~04:12:50,Narrative:  0205 Rons requested and enroute  0215 1 in custody transporting 62883  0225 Rons on scene  0223 Arrival 62889.7  0345-  Party given phone call  0350-  Party given second phone cail  0430-  Cell Check  0445-  Cell Check  0451-  Bail Clerk Greg Bartlett advised  0500-  Ceil Check  0515-  Bail Clerk At station  0530-  Party released to father and out of station  Refer To Arrest:  ,72294076,PATROL KALVIN DZIEDZIAK,Initiated - MOTOR VEHICLE STOP,ARREST (S)
02/20/2020,349,20-2251,0554,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,{WIA_390}_SIMONDS_RD,05:55:10,-05:55:27,,,PATROL CRAIG A EICHHAMMER,Initiated - PARKING CHECK,SERVICES RENDERED
02/20/2020,349,20-2252,0745,Initiated - TRAFFIC CONTROL  SERVICES RENDERED,PATROL TANIA HERNANDEZ,GALE_RD,07:45:35,07:58:10,Narrative:  1 violation ,,PATROL TANIA HERNANDEZ,Initiated - TRAFFIC CONTROL,SERVICES RENDERED
02/20/2020,350,20-2253,0758,Initiated - MOTOR VEHICLE STOP  CITATION ~ WARNING,PATROL TANIA HERNANDEZ,GALE_RD,07:58:10,08:04:10,,72085520,PATROL TANIA HERNANDEZ,Initiated - MOTOR VEHICLE STOP,CITATION
02/20/2020,350,20-2254,0800,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,(WIA_1832]_NORTH_HOOSAC_RD,08:00:27,08:00:44,Narrative  Checked  Narrative  Checked  5-4  17:36  Narrative  Checked  5-4  20:35  Narrative  Checked Area  Narrative  Checked Area  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/20/2020,350,20-2255,0802,Initiated ~- BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO  HILL PROVINCE RD,Unit,08:02:58,08:03:55,Narrative  Checked S-4  18:12  Narrative  Checked Area.  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/20/2020,350,20-2256,0805,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,HAWTHORNE_RD,08:05:39,08:06:01,Narrative  Checked S-4  18:15  Narrative  Checked  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/20/2020,351,20-2258,0812,initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,FRENIER_AVE,08:12:38,08:12:57,Narrative  done  Narrative:  Checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/20/2020,351,20-2259,0813,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ  HARWOOD ST,,08:13:24,=-08:13:54,Narrative:  done  Narrative:  Checked  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/20/2020,351,20-2260,0814,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,STRATTON_RD,08:14:51,08:15:32,Narrative  done  Narrative  Checked  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/20/2020,351,20-2261,0816,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,LONGVIEW_TER,08:21:41,08:17:40,Narrative  done  Narrative  Checked  ,T2294121,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/20/2020,352,20-2263,0858,Initiated - MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,SPRING_ST,08:58:21,09:04:09,,12294110,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/20/2020,352,20-2264,0937,Initiated ~- MOTOR VEHICLE STOP  CITATION - WARNING,PATROL BRAD SACCO,HANCOCK_RD,09:37:22,09:46:25,,T2294111,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/20/2020,352,20-2265,1001,Phone - LARCENY  SERVICES RENDERED,BARB BRUCATO,(WIA_1090]_CHURCH_ST,10:13:49,10:34:10,"Narrative:  Caller requesting an officer. He believes his PCA has been  stealing items. She is enroute to his location at this time.  Narrative:  RP reported his Dexcon 6 charger missing and believed it was  taken.  Officer found it on a different shelf.  Party  satisfied, and apologized.  ",,,Phone - LARCENY,SERVICES RENDERED
02/20/2020,352,20-2266,1009,Initiated - MOTOR VEHICLE STOP  CITATION ~- WARNING,PATROL BRAD SACCO,GREEN_RIVER_RD,10:09:11,10:54:05,Narrative:  Walk in for LTC renewal.  ,T2294112,PATROL BRAD SACCO,Initiated - MOTOR VEHICLE STOP,CITATION
02/20/2020,353,20-2269,1036,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL TANIA HERNANDEZ,PARK_ST,10:36:50,10:40:39,Narrative  2 violations  20~2270  1050  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  Call Taker  PATROL TANIA HERNANDEZ  Location/Address  NORTH HOOSAC RD  Unit  36  Arvd-10:50:29  Clird-10:51:00  Narrative  Checked S$-4  18:00  Narrative  Checked Area.  ,,PATROL TANIA HERNANDEZ,Initiated - PARKING CHECK,SERVICES RENDERED
02/20/2020,353,20-2271,1112,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL BRAD SACCO,SPRING_ST,11:12:16,11:14:17,,,PATROL BRAD SACCO,Initiated - PARKING CHECK,SERVICES RENDERED
02/20/2020,353,20-2272,1116,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,(WIA_150]_GALE_RD,11:18:26,,,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
02/20/2020,353,20-2276,1311,Phone - PUBLIC SERVICE  SERVICES RENDERED,BARB BRUCATO,{WIA_2242]_COBBLEVIEW_RD,13:18:51,13:33:48,Narrative  Enrt-13:13:40 Arvd-13:18:51 Clrd-13:33:48  Caller is locked out of her residence without a coat. She  walked to Williamstown Medical and will wait there for an  officer.  Narrative  transporting female rear of 34 from Williamstown Med to  residence on miles/2943.6  Narrative  arrival 53 Cobble View off miles/2943.9  Narrative  Entry gain with no damage  ,,,Phone - PUBLIC SERVICE,SERVICES RENDERED
02/20/2020,354,20-2278,1521,Initiated ~ PARKING CHECK  SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,SPRING_ST,15:22:08,15:27:54,,,SERGEANT DAVID R LEMIEUX,Initiated - PARKING CHECK,SERVICES RENDERED
02/20/2020,354,20-2279,1800,Initiated ~ MOTOR VEHICLE STOP  CITATION - WARNING,PATROL KEVIN P GARNER,MAIN_ST,18:00:46,18:09:30,,T2294441,PATROL KEVIN P GARNER,Initiated - MOTOR VEHICLE STOP,CITATION - WARNING
02/20/2020,354,20-2280,1803,Initiated - PARKING CHECK  SERVICES RENDERED,SERGEANT DAVID R LEMIEUX  SCHOOL ST,Unit:,18:03:12,18:04:23,,,SERGEANT DAVID R LEMIEUX,Initiated - PARKING CHECK,SERVICES RENDERED
